OBJECTID;Nombre Places / Número Plazas;geo_shape;geo_point_2d
223344;1;"{""coordinates"": [-0.37128044046609693, 39.457013413522084], ""type"": ""Point""}";39.457013413522084, -0.37128044046609693
223348;1;"{""coordinates"": [-0.3657082993762603, 39.48551374900821], ""type"": ""Point""}";39.48551374900821, -0.3657082993762603
223350;1;"{""coordinates"": [-0.3359351615762567, 39.41993693062965], ""type"": ""Point""}";39.41993693062965, -0.3359351615762567
223351;1;"{""coordinates"": [-0.3686105280549639, 39.458836238943455], ""type"": ""Point""}";39.458836238943455, -0.3686105280549639
223352;1;"{""coordinates"": [-0.36963501679736405, 39.457599062921155], ""type"": ""Point""}";39.457599062921155, -0.36963501679736405
223361;1;"{""coordinates"": [-0.3623531322501736, 39.431417252303305], ""type"": ""Point""}";39.431417252303305, -0.3623531322501736
223365;1;"{""coordinates"": [-0.37962704841234113, 39.45281760371152], ""type"": ""Point""}";39.45281760371152, -0.37962704841234113
223366;1;"{""coordinates"": [-0.35862029522050404, 39.52046104479235], ""type"": ""Point""}";39.52046104479235, -0.35862029522050404
223368;1;"{""coordinates"": [-0.37838033852904923, 39.45268636506579], ""type"": ""Point""}";39.45268636506579, -0.37838033852904923
223371;1;"{""coordinates"": [-0.32601762882128416, 39.46895074606477], ""type"": ""Point""}";39.46895074606477, -0.32601762882128416
223376;1;"{""coordinates"": [-0.3791639037397743, 39.45420133007396], ""type"": ""Point""}";39.45420133007396, -0.3791639037397743
223381;1;"{""coordinates"": [-0.38415552118442475, 39.45818823587791], ""type"": ""Point""}";39.45818823587791, -0.38415552118442475
223382;1;"{""coordinates"": [-0.3608036015611298, 39.48305273443332], ""type"": ""Point""}";39.48305273443332, -0.3608036015611298
223386;1;"{""coordinates"": [-0.33562181523941526, 39.46870573463147], ""type"": ""Point""}";39.46870573463147, -0.33562181523941526
223394;1;"{""coordinates"": [-0.3466172476459631, 39.46402946398971], ""type"": ""Point""}";39.46402946398971, -0.3466172476459631
223397;1;"{""coordinates"": [-0.354339034252168, 39.45440329084116], ""type"": ""Point""}";39.45440329084116, -0.354339034252168
223398;1;"{""coordinates"": [-0.36804522536580386, 39.4572572942798], ""type"": ""Point""}";39.4572572942798, -0.36804522536580386
223400;1;"{""coordinates"": [-0.3901711642122662, 39.44604943901143], ""type"": ""Point""}";39.44604943901143, -0.3901711642122662
223401;1;"{""coordinates"": [-0.3930973869037208, 39.45153704555918], ""type"": ""Point""}";39.45153704555918, -0.3930973869037208
223403;1;"{""coordinates"": [-0.3771183882517344, 39.487365767128324], ""type"": ""Point""}";39.487365767128324, -0.3771183882517344
223405;1;"{""coordinates"": [-0.39318328405753483, 39.456827395697516], ""type"": ""Point""}";39.456827395697516, -0.39318328405753483
223412;1;"{""coordinates"": [-0.33973844552302246, 39.450835715431865], ""type"": ""Point""}";39.450835715431865, -0.33973844552302246
223416;1;"{""coordinates"": [-0.4176750295557052, 39.49912212666483], ""type"": ""Point""}";39.49912212666483, -0.4176750295557052
223417;1;"{""coordinates"": [-0.38478083669071356, 39.48836290549514], ""type"": ""Point""}";39.48836290549514, -0.38478083669071356
223418;4;"{""coordinates"": [-0.390437260134138, 39.43533873406427], ""type"": ""Point""}";39.43533873406427, -0.390437260134138
223422;1;"{""coordinates"": [-0.38436428608748574, 39.44089418972297], ""type"": ""Point""}";39.44089418972297, -0.38436428608748574
223423;1;"{""coordinates"": [-0.38347910278363584, 39.44096527431868], ""type"": ""Point""}";39.44096527431868, -0.38347910278363584
223427;1;"{""coordinates"": [-0.3823241627669268, 39.43999186415041], ""type"": ""Point""}";39.43999186415041, -0.3823241627669268
223431;1;"{""coordinates"": [-0.3819237225223839, 39.43883724483095], ""type"": ""Point""}";39.43883724483095, -0.3819237225223839
223434;1;"{""coordinates"": [-0.36149001997289243, 39.489154774092476], ""type"": ""Point""}";39.489154774092476, -0.36149001997289243
223436;1;"{""coordinates"": [-0.3728891080277975, 39.48609953442826], ""type"": ""Point""}";39.48609953442826, -0.3728891080277975
223439;1;"{""coordinates"": [-0.3979131978951031, 39.46925347673776], ""type"": ""Point""}";39.46925347673776, -0.3979131978951031
223440;1;"{""coordinates"": [-0.37854418523899763, 39.48390336390993], ""type"": ""Point""}";39.48390336390993, -0.37854418523899763
223442;1;"{""coordinates"": [-0.41590427009407027, 39.50302053789371], ""type"": ""Point""}";39.50302053789371, -0.41590427009407027
223443;1;"{""coordinates"": [-0.3341663601364064, 39.46959419307852], ""type"": ""Point""}";39.46959419307852, -0.3341663601364064
223450;1;"{""coordinates"": [-0.3395022486490015, 39.45777930083964], ""type"": ""Point""}";39.45777930083964, -0.3395022486490015
223451;1;"{""coordinates"": [-0.369495405335074, 39.48155274913471], ""type"": ""Point""}";39.48155274913471, -0.369495405335074
223453;1;"{""coordinates"": [-0.38968357783476526, 39.49692075003667], ""type"": ""Point""}";39.49692075003667, -0.38968357783476526
223457;1;"{""coordinates"": [-0.35475192424261254, 39.48588175420757], ""type"": ""Point""}";39.48588175420757, -0.35475192424261254
223461;1;"{""coordinates"": [-0.37196583247144516, 39.485465951977496], ""type"": ""Point""}";39.485465951977496, -0.37196583247144516
223462;1;"{""coordinates"": [-0.37276246104957894, 39.48694498205973], ""type"": ""Point""}";39.48694498205973, -0.37276246104957894
223463;1;"{""coordinates"": [-0.35409995759709084, 39.48502990755676], ""type"": ""Point""}";39.48502990755676, -0.35409995759709084
223464;1;"{""coordinates"": [-0.3548476355975629, 39.48443172271715], ""type"": ""Point""}";39.48443172271715, -0.3548476355975629
223468;1;"{""coordinates"": [-0.39409092023349024, 39.48222573874391], ""type"": ""Point""}";39.48222573874391, -0.39409092023349024
223482;1;"{""coordinates"": [-0.3479452855113954, 39.47585710671408], ""type"": ""Point""}";39.47585710671408, -0.3479452855113954
223483;1;"{""coordinates"": [-0.35751444784499853, 39.469872223125655], ""type"": ""Point""}";39.469872223125655, -0.35751444784499853
223484;1;"{""coordinates"": [-0.35726121797115346, 39.469798025058644], ""type"": ""Point""}";39.469798025058644, -0.35726121797115346
223487;1;"{""coordinates"": [-0.2986818600458945, 39.308660653797524], ""type"": ""Point""}";39.308660653797524, -0.2986818600458945
223488;1;"{""coordinates"": [-0.3565893525700524, 39.46901350329752], ""type"": ""Point""}";39.46901350329752, -0.3565893525700524
223490;1;"{""coordinates"": [-0.35476649290378737, 39.475510559297895], ""type"": ""Point""}";39.475510559297895, -0.35476649290378737
223491;1;"{""coordinates"": [-0.3353450841823575, 39.46268958356027], ""type"": ""Point""}";39.46268958356027, -0.3353450841823575
223492;1;"{""coordinates"": [-0.3470563630397096, 39.476597163536276], ""type"": ""Point""}";39.476597163536276, -0.3470563630397096
223496;1;"{""coordinates"": [-0.3542800780360191, 39.4743976333208], ""type"": ""Point""}";39.4743976333208, -0.3542800780360191
223498;1;"{""coordinates"": [-0.3838014420712795, 39.439025096990676], ""type"": ""Point""}";39.439025096990676, -0.3838014420712795
223500;1;"{""coordinates"": [-0.3836920549133806, 39.4390868949873], ""type"": ""Point""}";39.4390868949873, -0.3836920549133806
223504;1;"{""coordinates"": [-0.38990075026354143, 39.45799457310572], ""type"": ""Point""}";39.45799457310572, -0.38990075026354143
223505;1;"{""coordinates"": [-0.3297880531699444, 39.47292319676497], ""type"": ""Point""}";39.47292319676497, -0.3297880531699444
223507;1;"{""coordinates"": [-0.3328287330824215, 39.471374184032264], ""type"": ""Point""}";39.471374184032264, -0.3328287330824215
223575;1;"{""coordinates"": [-0.378985710136462, 39.48669265024633], ""type"": ""Point""}";39.48669265024633, -0.378985710136462
223512;1;"{""coordinates"": [-0.39024607440204917, 39.47337878370319], ""type"": ""Point""}";39.47337878370319, -0.39024607440204917
223522;1;"{""coordinates"": [-0.3557025956072412, 39.4711225335661], ""type"": ""Point""}";39.4711225335661, -0.3557025956072412
223523;1;"{""coordinates"": [-0.3551643503763401, 39.471307675814145], ""type"": ""Point""}";39.471307675814145, -0.3551643503763401
223527;1;"{""coordinates"": [-0.38368032867931506, 39.44004936128486], ""type"": ""Point""}";39.44004936128486, -0.38368032867931506
223528;1;"{""coordinates"": [-0.3837154752087697, 39.43984078683568], ""type"": ""Point""}";39.43984078683568, -0.3837154752087697
223543;1;"{""coordinates"": [-0.40802165412012226, 39.46589979730967], ""type"": ""Point""}";39.46589979730967, -0.40802165412012226
223548;1;"{""coordinates"": [-0.38164857321758355, 39.4957518326123], ""type"": ""Point""}";39.4957518326123, -0.38164857321758355
223549;1;"{""coordinates"": [-0.38226589752413626, 39.49146492521281], ""type"": ""Point""}";39.49146492521281, -0.38226589752413626
223555;1;"{""coordinates"": [-0.3933011150494685, 39.45498610047132], ""type"": ""Point""}";39.45498610047132, -0.3933011150494685
223560;1;"{""coordinates"": [-0.4177396881707553, 39.497455950074134], ""type"": ""Point""}";39.497455950074134, -0.4177396881707553
223561;1;"{""coordinates"": [-0.33657238022283764, 39.45340822187843], ""type"": ""Point""}";39.45340822187843, -0.33657238022283764
223564;1;"{""coordinates"": [-0.4006091497392979, 39.46232850198455], ""type"": ""Point""}";39.46232850198455, -0.4006091497392979
223569;1;"{""coordinates"": [-0.39183443001216733, 39.432286276936836], ""type"": ""Point""}";39.432286276936836, -0.39183443001216733
223570;1;"{""coordinates"": [-0.3916842183135055, 39.448820551897526], ""type"": ""Point""}";39.448820551897526, -0.3916842183135055
223580;1;"{""coordinates"": [-0.3896905331956873, 39.43985186372516], ""type"": ""Point""}";39.43985186372516, -0.3896905331956873
223585;1;"{""coordinates"": [-0.3737358425928485, 39.45737494476926], ""type"": ""Point""}";39.45737494476926, -0.3737358425928485
223586;1;"{""coordinates"": [-0.37384157534051193, 39.45537645008244], ""type"": ""Point""}";39.45537645008244, -0.37384157534051193
223587;1;"{""coordinates"": [-0.3724121819622131, 39.456336364034456], ""type"": ""Point""}";39.456336364034456, -0.3724121819622131
223588;1;"{""coordinates"": [-0.373164910288624, 39.45514657734174], ""type"": ""Point""}";39.45514657734174, -0.373164910288624
223596;1;"{""coordinates"": [-0.3675301905705586, 39.4552979986239], ""type"": ""Point""}";39.4552979986239, -0.3675301905705586
223597;1;"{""coordinates"": [-0.3679683312830567, 39.45511304337947], ""type"": ""Point""}";39.45511304337947, -0.3679683312830567
223598;1;"{""coordinates"": [-0.3330867293731521, 39.384672683481554], ""type"": ""Point""}";39.384672683481554, -0.3330867293731521
223601;1;"{""coordinates"": [-0.3275454298577309, 39.3875892059494], ""type"": ""Point""}";39.3875892059494, -0.3275454298577309
223613;1;"{""coordinates"": [-0.3669893967636881, 39.48817914588547], ""type"": ""Point""}";39.48817914588547, -0.3669893967636881
223617;1;"{""coordinates"": [-0.3928093176557132, 39.43477833264814], ""type"": ""Point""}";39.43477833264814, -0.3928093176557132
223619;1;"{""coordinates"": [-0.3911195290292303, 39.43290152133834], ""type"": ""Point""}";39.43290152133834, -0.3911195290292303
223620;1;"{""coordinates"": [-0.392440630580063, 39.42769529075453], ""type"": ""Point""}";39.42769529075453, -0.392440630580063
223627;1;"{""coordinates"": [-0.3997067830095957, 39.462939285886364], ""type"": ""Point""}";39.462939285886364, -0.3997067830095957
223629;1;"{""coordinates"": [-0.35989761283077737, 39.45907558228996], ""type"": ""Point""}";39.45907558228996, -0.35989761283077737
223633;1;"{""coordinates"": [-0.35203452096747756, 39.47938571343379], ""type"": ""Point""}";39.47938571343379, -0.35203452096747756
223638;1;"{""coordinates"": [-0.38153901595529927, 39.48393960040616], ""type"": ""Point""}";39.48393960040616, -0.38153901595529927
223642;1;"{""coordinates"": [-0.34005346380451873, 39.45914486276225], ""type"": ""Point""}";39.45914486276225, -0.34005346380451873
223644;1;"{""coordinates"": [-0.33672840836024215, 39.46050280696603], ""type"": ""Point""}";39.46050280696603, -0.33672840836024215
223645;1;"{""coordinates"": [-0.33714342767356703, 39.458901308380156], ""type"": ""Point""}";39.458901308380156, -0.33714342767356703
223647;1;"{""coordinates"": [-0.3344592087421189, 39.460038767382684], ""type"": ""Point""}";39.460038767382684, -0.3344592087421189
223648;1;"{""coordinates"": [-0.31774370791923573, 39.31112725843505], ""type"": ""Point""}";39.31112725843505, -0.31774370791923573
223651;1;"{""coordinates"": [-0.3282109581096005, 39.47131620346868], ""type"": ""Point""}";39.47131620346868, -0.3282109581096005
223653;1;"{""coordinates"": [-0.3290829988955784, 39.46622915423207], ""type"": ""Point""}";39.46622915423207, -0.3290829988955784
223655;1;"{""coordinates"": [-0.4024172179663478, 39.46184739687447], ""type"": ""Point""}";39.46184739687447, -0.4024172179663478
223657;1;"{""coordinates"": [-0.378154480812613, 39.48484760169923], ""type"": ""Point""}";39.48484760169923, -0.378154480812613
223658;1;"{""coordinates"": [-0.4041207427184239, 39.46275229049086], ""type"": ""Point""}";39.46275229049086, -0.4041207427184239
223662;1;"{""coordinates"": [-0.3954312881395718, 39.47246694629246], ""type"": ""Point""}";39.47246694629246, -0.3954312881395718
223666;1;"{""coordinates"": [-0.3909519409995966, 39.46568964332555], ""type"": ""Point""}";39.46568964332555, -0.3909519409995966
223669;1;"{""coordinates"": [-0.39890852194460835, 39.45253106347414], ""type"": ""Point""}";39.45253106347414, -0.39890852194460835
223670;1;"{""coordinates"": [-0.35863851813989844, 39.488913011631546], ""type"": ""Point""}";39.488913011631546, -0.35863851813989844
223672;1;"{""coordinates"": [-0.3871523032203319, 39.45989674911678], ""type"": ""Point""}";39.45989674911678, -0.3871523032203319
223673;1;"{""coordinates"": [-0.3892924528297618, 39.45692504836264], ""type"": ""Point""}";39.45692504836264, -0.3892924528297618
223674;1;"{""coordinates"": [-0.38881625913935935, 39.457175021136734], ""type"": ""Point""}";39.457175021136734, -0.38881625913935935
223678;1;"{""coordinates"": [-0.3428913292269041, 39.47939206823999], ""type"": ""Point""}";39.47939206823999, -0.3428913292269041
223684;1;"{""coordinates"": [-0.39240630260642023, 39.46988793727099], ""type"": ""Point""}";39.46988793727099, -0.39240630260642023
223686;1;"{""coordinates"": [-0.3323385471887741, 39.46133996113352], ""type"": ""Point""}";39.46133996113352, -0.3323385471887741
223694;1;"{""coordinates"": [-0.38349465605799843, 39.46368712592946], ""type"": ""Point""}";39.46368712592946, -0.38349465605799843
223697;1;"{""coordinates"": [-0.3801889339947698, 39.44056151216335], ""type"": ""Point""}";39.44056151216335, -0.3801889339947698
223700;2;"{""coordinates"": [-0.3993972938568211, 39.452256032975995], ""type"": ""Point""}";39.452256032975995, -0.3993972938568211
223705;1;"{""coordinates"": [-0.3311763621281449, 39.483385507347336], ""type"": ""Point""}";39.483385507347336, -0.3311763621281449
223706;1;"{""coordinates"": [-0.3918434676747856, 39.4573320108796], ""type"": ""Point""}";39.4573320108796, -0.3918434676747856
223708;1;"{""coordinates"": [-0.3920629988538689, 39.46654914080261], ""type"": ""Point""}";39.46654914080261, -0.3920629988538689
223712;1;"{""coordinates"": [-0.40059495885640545, 39.45937423920516], ""type"": ""Point""}";39.45937423920516, -0.40059495885640545
223713;1;"{""coordinates"": [-0.38801002507215326, 39.46468558850379], ""type"": ""Point""}";39.46468558850379, -0.38801002507215326
223719;1;"{""coordinates"": [-0.33031411837254604, 39.48405033561988], ""type"": ""Point""}";39.48405033561988, -0.33031411837254604
223720;1;"{""coordinates"": [-0.3944995674195115, 39.457913189124554], ""type"": ""Point""}";39.457913189124554, -0.3944995674195115
223723;2;"{""coordinates"": [-0.3785742595513917, 39.439908470869945], ""type"": ""Point""}";39.439908470869945, -0.3785742595513917
